Index	Name	CPU Start Time (ns)	CPU Duration (ns)	GPU Execution Start Time (ns)	EOP Start Time (ns)	EOP to EOP Duration (ns)	Core	CPU Execution Time (ns)	API Queue	Process	Thread	CPU End Time (ns)	Hardware Queue	TOP to EOP Duration (ns)	GPU Execution End Time (ns)
4026	ResourceBarrier	120450300		148892450	148890367	2750	1		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120450300	3D	667	148893117
4025	Dispatch	120431600		148889534	148816867	73500	1		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120431600	3D	833	148890367
4024	Dispatch	120428300		148816034	148738117	78750	1		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120428300	3D	833	148816867
4022	DmlJoinOperation	120425600	25600	148737534	148738034	155166	1	25600	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120451200	3D	155666	148893200
4018	ResourceBarrier	120424000		148737284	148735117	2750	1		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120424000	3D	583	148737867
4017	Dispatch	120402700		148734117	148644868	90249	1		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120402700	3D	1000	148735117
4015	DmlActivationOperation	120400200	24900	148644201	148644701	93333	1	24900	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120425100	3D	93833	148738034
4013	ResourceBarrier	120398600		148643951	148641868	2666	1		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120398600	3D	583	148644534
4012	Dispatch	120377500		148641034	148440118	201750	1		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120377500	3D	834	148641868
4010	DmlConvolutionBasicGemm	120373400	26400	148439535	148439951	204750	1	26400	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120399800	3D	205166	148644701
4008	ResourceBarrier	120371200		148439201	148437118	2750	1		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120371200	3D	667	148439868
4005	Dispatch	120337100		148436201	148332118	105000	1		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120337100	3D	917	148437118
4003	DmlActivationOperation	120329100	43900	148331535	148332035	107916	1	43900	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120373000	3D	108416	148439951
3985	ResourceBarrier	120060100		148330618	148328368	3500	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120060100	3D	1250	148331868
3984	Dispatch	120053500		148327285	146736373	1591995	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120053500	3D	1083	148328368
3982	DmlConvolutionBasicGemm	120052200	275200	146735789	146736289	1595746	1,3	175500	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120327400	3D	1596246	148332035
3980	ResourceBarrier	120051700		146735539	146733373	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120051700	3D	584	146736123
3979	Dispatch	120042400		146732539	146676289	57084	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120042400	3D	834	146733373
3977	DmlActivationOperation	120041400	10700	146675706	146676123	60166	3	10700	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120052100	3D	60583	146736289
3975	ResourceBarrier	120041000		146675373	146673290	2749	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120041000	3D	666	146676039
3974	Dispatch	120034600		146672373	145993041	680249	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120034600	3D	917	146673290
3972	DmlConvolutionSmallGemm	120033100	8200	145992375	145992875	683248	3	8200	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120041300	3D	683748	146676123
3970	ResourceBarrier	120032700		145992125	145990041	2667	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120032700	3D	583	145992708
3969	Dispatch	120024600		145989041	145916458	73583	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120024600	3D	1000	145990041
3968	Dispatch	120022700		145915625	145841042	75416	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120022700	3D	833	145916458
3966	DmlJoinOperation	120021800	11100	145840458	145840958	151917	3	11100	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120032900	3D	152417	145992875
3964	ResourceBarrier	120021300		145840208	145838042	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120021300	3D	584	145840792
3963	Dispatch	120014000		145837125	145747292	90750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120014000	3D	917	145838042
3961	DmlActivationOperation	120012900	8700	145746709	145747209	93749	3	8700	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120021600	3D	94249	145840958
3959	ResourceBarrier	120012500		145746459	145744292	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120012500	3D	583	145747042
3958	Dispatch	120005700		145743459	145539709	204583	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120005700	3D	833	145744292
3956	DmlConvolutionBasicGemm	120002800	10000	145539126	145539626	207583	3	10000	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120012800	3D	208083	145747209
3954	ResourceBarrier	120002400		145538876	145536709	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120002400	3D	583	145539459
3953	Dispatch	119994000		145535876	145446709	90000	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119994000	3D	833	145536709
3951	DmlActivationOperation	119992700	10000	145446126	145446626	93000	3	10000	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	120002700	3D	93500	145539626
3949	ResourceBarrier	119992200		145445876	145443709	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119992200	3D	583	145446459
3948	Dispatch	119983800		145442793	143844130	1599579	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119983800	3D	916	145443709
3946	DmlConvolutionBasicGemm	119981700	10900	143843547	143843964	1602662	3	10900	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119992600	3D	1603079	145446626
3944	ResourceBarrier	119980700		143843297	143841130	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119980700	3D	583	143843880
3943	Dispatch	119963300		143840297	143783047	58083	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119963300	3D	833	143841130
3941	DmlActivationOperation	119960900	20700	143782464	143782964	61000	3	20700	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119981600	3D	61500	143843964
3939	ResourceBarrier	119959900		143782214	143780047	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119959900	3D	583	143782797
3938	Dispatch	119945900		143779047	143304215	475832	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119945900	3D	1000	143780047
3936	DmlConvolutionSmallGemm	119942200	18400	143303548	143304048	478916	3	18400	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119960600	3D	479416	143782964
3934	ResourceBarrier	119941300		143303298	143301215	2667	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119941300	3D	584	143303882
3933	Dispatch	119923900		143300298	143236215	65000	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119923900	3D	917	143301215
3932	Dispatch	119920300		143235465	143167549	68666	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119920300	3D	750	143236215
3930	DmlJoinOperation	119918600	23300	143166966	143167466	136582	3	23300	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119941900	3D	137082	143304048
3928	ResourceBarrier	119917800		143166716	143164549	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119917800	3D	583	143167299
3926	Dispatch	119907300		143163716	143085716	78833	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119907300	3D	833	143164549
3924	DmlActivationOperation	119906400	11900	143085132	143085632	81834	3	11900	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119918300	3D	82334	143167466
3922	ResourceBarrier	119905800		143084882	143082716	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119905800	3D	584	143085466
3921	Dispatch	119898600		143081882	142941466	141250	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119898600	3D	834	143082716
3919	DmlConvolutionBasicGemm	119897300	9000	142940883	142941299	144333	3	9000	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119906300	3D	144749	143085632
3917	ResourceBarrier	119896800		142940633	142938549	2667	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119896800	3D	583	142941216
3916	Dispatch	119887500		142937466	142844134	94415	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119887500	3D	1083	142938549
3914	DmlActivationOperation	119886300	10800	142843551	142843967	97332	3	10800	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119897100	3D	97748	142941299
3912	ResourceBarrier	119885700		142843217	142841134	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119885700	3D	667	142843884
3909	Dispatch	119876900		142840301	142048303	792831	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119876900	3D	833	142841134
3907	DmlConvolutionBasicGemm	119872500	13600	142047720	142048220	795747	3	13600	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119886100	3D	796247	142843967
3905	ResourceBarrier	119871700		142047470	142045386	2667	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119871700	3D	583	142048053
3904	Dispatch	119859500		142044470	141990886	54500	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119859500	3D	916	142045386
3902	DmlActivationOperation	119858400	13800	141990303	141990803	57417	3	13800	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119872200	3D	57917	142048220
3900	ResourceBarrier	119857900		141990053	141987970	2666	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119857900	3D	583	141990636
3899	Dispatch	119850300		141986970	141596721	391249	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119850300	3D	1000	141987970
3897	DmlConvolutionSmallGemm	119848500	9700	141596137	141596637	394166	3	9700	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119858200	3D	394666	141990803
3895	ResourceBarrier	119848000		141595887	141593721	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119848000	3D	584	141596471
3894	Dispatch	119838500		141592721	141530471	63250	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119838500	3D	1000	141593721
3893	Dispatch	119836500		141529638	141460304	70167	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119836500	3D	833	141530471
3891	DmlJoinOperation	119835000	13300	141459721	141460221	136416	3	13300	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119848300	3D	136916	141596637
3889	ResourceBarrier	119834200		141459471	141457304	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119834200	3D	583	141460054
3888	Dispatch	119824500		141456471	141379305	77999	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119824500	3D	833	141457304
3886	DmlActivationOperation	119822300	12400	141378721	141379138	81083	3	12400	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119834700	3D	81500	141460221
3884	ResourceBarrier	119821500		141378471	141376305	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119821500	3D	584	141379055
3883	Dispatch	119809400		141375471	141227555	148750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119809400	3D	834	141376305
3881	DmlConvolutionBasicGemm	119803200	18700	141226972	141227388	151750	3	18700	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119821900	3D	152166	141379138
3879	ResourceBarrier	119800500		141226638	141224555	2750	3		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119800500	3D	667	141227305
3850	VSync	119502700					Scheduler			0	Idle (0)	119502700			
3847	Dispatch	119363800		141223555	141147472	77083	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119363800	3D	1000	141224555
3845	DmlActivationOperation	119362800	440000	141146889	141147305	80083	1,2,3	276600	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119802800	3D	80499	141227388
3843	ResourceBarrier	119362400		141146639	141144555	2667	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119362400	3D	583	141147222
3842	Dispatch	119355800		141143472	140372474	772081	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119355800	3D	1083	141144555
3840	DmlConvolutionBasicGemm	119354400	8300	140371891	140372307	774998	2	8300	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119362700	3D	775414	141147305
3838	ResourceBarrier	119353900		140371641	140369474	2750	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119353900	3D	583	140372224
3837	Dispatch	119344900		140368807	140297224	72250	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119344900	3D	667	140369474
3835	DmlActivationOperation	119343100	11200	140296641	140297058	75249	2	11200	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119354300	3D	75666	140372307
3833	ResourceBarrier	119342600		140296391	140294308	2666	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119342600	3D	583	140296974
3832	Dispatch	119334100		140293308	140032975	261333	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119334100	3D	1000	140294308
3830	DmlConvolutionSmallGemm	119332000	10900	140032392	140032892	264166	2	10900	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119342900	3D	264666	140297058
3828	ResourceBarrier	119331500		140032142	140030058	2667	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119331500	3D	583	140032725
3827	Dispatch	119322600		140029142	139680309	349749	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119322600	3D	916	140030058
3825	DmlPoolingOperation	119321700	10100	139679726	139680142	352750	2	10100	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119331800	3D	353166	140032892
3823	ResourceBarrier	119321200		139679392	139677309	2667	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119321200	3D	584	139679976
3822	Dispatch	119313900		139676392	139558309	119000	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119313900	3D	917	139677309
3821	Dispatch	119312100		139557476	139435476	122833	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119312100	3D	833	139558309
3819	DmlJoinOperation	119311400	10100	139434893	139435393	244749	2	10100	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119321500	3D	245249	139680142
3817	ResourceBarrier	119310900		139434643	139432476	2750	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119310900	3D	583	139435226
3816	Dispatch	119303500		139431643	139273894	158582	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119303500	3D	833	139432476
3814	DmlActivationOperation	119302500	8700	139273310	139273727	161666	2	8700	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119311200	3D	162083	139435393
3812	ResourceBarrier	119302000		139272977	139270894	2750	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119302000	3D	667	139273644
3811	Dispatch	119295700		139270144	136298402	2972492	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119295700	3D	750	139270894
3809	DmlConvolutionBasicGemm	119294300	8000	136297818	136298318	2975409	2	8000	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119302300	3D	2975909	139273727
3807	ResourceBarrier	119293800		136297568	136295485	2667	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119293800	3D	584	136298152
3806	Dispatch	119285200		136294568	136134402	161083	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119285200	3D	917	136295485
3804	DmlActivationOperation	119282200	11900	136133819	136134235	164083	2	11900	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119294100	3D	164499	136298318
3802	ResourceBarrier	119281800		136133569	136130819	3333	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119281800	3D	583	136134152
3801	Dispatch	119275700		136129902	134798239	1332580	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119275700	3D	917	136130819
3799	DmlConvolutionBasicGemm	119273900	8200	134797656	134798072	1336163	2	8200	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119282100	3D	1336579	136134235
3797	ResourceBarrier	119273400		134797322	134795239	2667	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119273400	3D	584	134797906
3796	Dispatch	119264700		134794406	134726906	68333	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119264700	3D	833	134795239
3794	DmlActivationOperation	119263800	10000	134726322	134726822	71250	2	10000	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119273800	3D	71750	134798072
3792	ResourceBarrier	119263300		134726072	134723906	2750	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119263300	3D	584	134726656
3791	Dispatch	119257100		134722989	134066074	657832	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119257100	3D	917	134723906
3789	DmlConvolutionSmallGemm	119255400	8300	134065407	134065907	660915	2	8300	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119263700	3D	661415	134726822
3787	ResourceBarrier	119254900		134065157	134063074	2667	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119254900	3D	584	134065741
3786	Dispatch	119247000		134062074	133946074	117000	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119247000	3D	1000	134063074
3785	Dispatch	119245100		133945241	133792075	153999	2		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	119245100	3D	833	133946074
